X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM
0.207200000068568,38.7618999990754,1341,Comunitat Valenciana,Alicante/Alacant, ,3082,Jávea/Xàbia,http://www.ajxabia.com,1339,Primera y Segunda Caletas, , ,"Cala doble en el paraje conocido como ""Cala Blanca"" que presenta una estrecha franja de bolos y rocas en la que se puede disfrutar de aguas tranquilas.",300 metros,6 metros,Poca,Alto,Semiurbana,Sí,Parcial, ,Aguas tranquilas,Sí,No,Sí,en la playa, , ,No,No, ,Sí, ,A pie fácil,Sí,No,Segundo Montañar,Sí,Urbano,Sí,No vigilado,Menos de 50 plazas,No,No,No,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,No,No,No,Sí,No,En esta playa existe peligro de desprendimientos. Hay servicio de restaurante. Emergencias (112).,778677,4295241,30,"0º -12' -25,999'' W",38º 45' 43'' N,Club Náutico de Jávea,http://www.cnjavea.net,"3,3 km.",Hospital de Denia,"Partida Beniadlá ,s/n  (Denia)  (03700 Alicante)",966429000,15 km.,Bolos / Roca,Semiurbana,No, ,0.2072,38.7619,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1339
0.199099999847817,38.7685999991584,1342,Comunitat Valenciana,Alicante/Alacant, ,3082,Jávea/Xàbia,http://www.ajxabia.com,1340,Segundo Montañar, , ,"Costa rocosa de gran extensión, en la que se han acondicionado zonas para el baño.",1.500 metros,50 metros,Poca,Bajo,Urbana,No, , ,Oleaje moderado,Sí,No,Sí,en la playa, , ,No,No, ,No, ,Coche,Sí,No,Segundo Montañar,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,No,No,No,Sí,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,Sí,No,Playa rocosa con zonas preparadas para el baño. El Segundo Montañar es una formación rocosa muy abrupta y no suele considerarse como playa. Emergencias (112).,777947,4295960,30,"00º 11' 56,995'' E","38º 46' 07,159'' N",Club Náutico de Jávea,http://www.cnjavea.net,4 km.,Hospital de Denia,"Partida Beniadlá ,s/n  (Denia)  (03700 Alicante)",966429000,14 km.,Roca,Urbana,No, ,0.1991,38.7686,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1340
0.189699999968697,38.7732999989901,1343,Comunitat Valenciana,Alicante/Alacant, ,3082,Jávea/Xàbia,http://www.ajxabia.com,1341,El Arenal, , ,"Es la playa más concurrida de Jávea, donde se levanta el único Parador Nacional que existe en la Costa Blanca",550 metros,80 metros,Poca,Alto,Urbana,Sí,Completo,Dorada,Aguas tranquilas,No,No,Sí,en la playa,Sí,Dispone de escaleras y rampas,Sí,Sí,Temporada estival. Medios humanos y materiales,Sí,Banderas,Coche,Sí,Sí,Ctra. del Arenal,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Esta playa dispone de servicio de restaurante. Emergencias (112).,777112,4296453,30,"0º -11' -22,999'' W",38º 46' 24'' N,Club Náutico de Jávea,http://www.cnjavea.net,3 km.,Hospital de Denia,"Partida Beniadlá ,s/n  (Denia)  (03700 Alicante)",966429000,13 km.,Arena,Urbana,No, ,0.1897,38.7733,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1341
-0.754400000409229,37.8735999991814,1344,Comunitat Valenciana,Alicante/Alacant, ,3902,Pilar de la Horadada,http://www.pilardelahoradada.org,1364,Calas de Rocamar, , ,"Estas calas de fácil acceso, arena fina y aguas tranquilas se localizan en la Punta del Gato.",269 metros,10 metros,Poca,Medio,Aislada,No, ,Dorada,Aguas tranquilas,No,No,Sí, ,Sí,Dispone de escaleras,Sí,No, ,Sí,Banderas,A pie fácil,Sí,No,N-332,Sí,Urbano,No, , ,No,Sí,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Calas de Rocamar está situada entre Cala del Rincón y Playa de los Jesuitas. Seguridad y servicios en temporada alta. Existen lavapies en lugar de duchas. Playa natural. Emergencias (112).,697506.85,4194162.76,30,"0º 45' 15,90'' W","37º 52' 24,8'' N",Club Náutico Torre de la Horadada,http://www.clubnauticotorrehoradada.com,"0,7 km.",Hospital de Torrevieja Dr. Manuel García Gea,Carretera CV95 Torrevieja-San Miguel,965721200,13 km.,Arena,Urbana,No, ,-0.7544,37.8736,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1364
-0.753600000343043,37.883199999149,1345,Comunitat Valenciana,Alicante/Alacant, ,3902,Pilar de la Horadada,http://www.pilardelahoradada.org,1366,Mil Palmeras, , ,"Playa natural que goza de servicios de todo tipo, incluida una zona reservada especialmente para discapacitados.",700 metros,30 metros,Poca,Alto,Urbana,Sí,Completo,Dorada,Oleaje moderado,No,No,No, ,Sí,Dispone de escaleras y rampas,Sí,Sí,Temporada estival,Sí,Banderas,A pie fácil / Coche,Sí,Sí,N-332,Sí,Urbano,Sí,No vigilado,Menos de 50 plazas,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,Zona especial para discapacitados. Seguridad y servicios en temporada alta. Existen lavapies en lugar de duchas. Playa natural. Vertido de aguas pluviales de Río Seco. Emergencias (112).,697548,4195240,30,"0º 45' 13,133"" W","37º 52' 59,712"" N",Club Náutico Torre de la Horadada,http://www.clubnauticotorrehoradada.com,"1,7 km.",Hospital de Torrevieja Dr. Manuel García Gea,Carretera CV95 Torrevieja-San Miguel,965721200,12 km.,Arena,Urbana,No, ,-0.7536,37.8832,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1366
-0.605799999797295,38.1807999992494,1346,Comunitat Valenciana,Alicante/Alacant, ,3121,Santa Pola,http://www.santapola.es,1368,La Gola, , ,"Esta playa natural es una de las que forman la zona de costa colindante con el Paraje Natural ""Salinas de Santa Pola"", zona de gran valor ecológico.",1.655 metros,20 metros,Poca,Bajo,Aislada,No, ,Dorada,Oleaje moderado,No,No,Sí,en la playa, , ,No,No, ,Sí, ,A pie fácil,Sí,No,N-332,Sí,Interurbano,No, , ,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,"Playa natural. Accesos a pie desde el Pinet o Tamarit. Paraje Protegido por la Generalitat Valenciana, Consellería de Medio Ambiente. En ella se encuentra el embarcadero de las Salinas de Bras del Port y varios búnkers de la guerra civil. Emergencias (",709702,4228585,30,0º 36' 21'' W,38º 10' 51'' N,Club Náutico Santa Pola,http://www.cnauticosantapola.com/,8 km.,Hospital General Universitario de Elche,"Cami Almassera, 11 (Elche)",966679000,16 km.,Arena,Humedal,Sí,Paraje Natural,-0.6058,38.1808,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1368
-0.589899999829763,38.1891999989115,1347,Comunitat Valenciana,Alicante/Alacant, ,3121,Santa Pola,http://www.santapola.es,1369,Tamarit,Brac del Port, ,Playa urbana en la parte más occidental del núcleo urbano.,650 metros,24 metros,Poca,Medio,Urbana,Sí, ,Oscura,Oleaje moderado,No,No,No, ,Sí,Pasarela,No,Sí,Temporada estival,Sí,Banderas,A pie fácil,Sí,Sí,N-332,Sí,Interurbano,Sí,No vigilado, ,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,Bandera Ecoplayas. Emergencias (112).,711064.55,4229555.39,30,"0º 35' 23,88'' W",38º 11' 21'' N,Club Náutico Santa Pola,http://www.cnauticosantapola.com/,"2,4 km.",Hospital General Universitario de Elche,"Cami Almassera, 11 (Elche)",966679000,17 km.,Arena,Urbana,No, ,-0.5899,38.1892,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1369
-0.581900000066435,38.1901999988555,1348,Comunitat Valenciana,Alicante/Alacant, ,3121,Santa Pola,http://www.santapola.es,1370,Lisa,Llisa, ,Ancha playa de arena oscura y alta ocupación.,530 metros,50 metros,Poca,Alto,Urbana,No, ,Oscura,Aguas tranquilas,No,No,No, ,Sí,Dispone de pasarelas,Sí,Sí,Temporada estival,Sí,Banderas,A pie fácil / Coche,Sí,Sí,N-332,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,Ideal para deportes de vela. Emergencias (112).,711768,4229682,30,0º 34' 55'' W,38º 11' 25'' N,Club Náutico Santa Pola,http://www.cnauticosantapola.com/,"1,07 km.",Hospital General Universitario de Elche,"Cami Almassera, 11 (Elche)",966679000,16 km.,Arena,Urbana,No, ,-0.5819,38.1902,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1370
-0.56969999995573,38.1912999987516,1349,Comunitat Valenciana,Alicante/Alacant, ,3121,Santa Pola,http://www.santapola.es,1371,Gran Playa, , ,"Esta playa, del Golfo de Santa Pola es una de las que forman la zona de costa colindante con el Paraje Natural ""Salinas de Santa Pola"", zona de gran valor ecológico.",1.080 metros,50 metros,Poca,alto,Urbana,No, ,Oscura,Aguas tranquilas,No,No,No, ,Sí,Dispone de pasarelas,No,Sí,Temporada estival,Sí,Banderas,A pie fácil / Coche,Sí,Sí,N-332,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,"Dispone de infraestructuras para personas con movilidad reducida (sillas anfibias, etc.). Emergencias (112).",712834,4229832,30,0º 34' 11'' W,38º 11' 29'' N,Club Náutico Santa Pola,http://www.cnauticosantapola.com/,"0,07 km.",Hospital General Universitario de Elche,"Cami Almassera, 11 (Elche)",966679000,15 km.,Arena,Urbana,No, ,-0.5697,38.1913,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1371
-0.55520000010399,38.1890999992917,1350,Comunitat Valenciana,Alicante/Alacant, ,3121,Santa Pola,http://www.santapola.es,1372,Playa de Levante,Llevant, ,Playa urbana con gran afluencia y muchos servicios.,420 metros,35 metros,Poca,Alto,Urbana,Sí,Completo,Oscura,Aguas tranquilas,No,No,No, ,Sí,Dispone de pasarelas,Sí,Sí,Temporada estival,Sí,Banderas,A pie fácil / Coche,Sí,Sí,N-332,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,"Playa galardonada desde 2002 con distinción ""Ruptura de Barreras Arquitectónicas y Atención a Personas con Discapacidades"". Dispone de infraestructuras para personas con movilidad reducida (sillas anfibias, etc.). Emergencias (112).",714110,4229622,30,0º 33' 19'' W,38º 11' 21'' N,Club Náutico Santa Pola,http://www.cnauticosantapola.com/,"0,6 km.",Hospital General Universitario de Elche,"Cami Almassera, 11 (Elche)",966679000,"14,5 km.",Arena,Urbana,No, ,-0.5552,38.1891,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1372
-0.546600000291022,38.1890999992917,1351,Comunitat Valenciana,Alicante/Alacant, ,3121,Santa Pola,http://www.santapola.es,1373,Calas I-II-III Santiago Bernabeu, , ,"Las Calas I, II y III Santiago Bernabéu , junto a la Playa de Levante en el puerto marítimo de Santa Pola, conforman un complejo espacio artificial al sur de la ciudad.",1.000 metros,12 metros,Poca,Medio,Urbana,Sí,Completo,Oscura,Aguas tranquilas,No,No,No, ,Sí,Dispone de pasarelas,Sí,Sí,Temporada estival,Sí,Banderas,A pie fácil / Coche,Sí,Sí,N-332,Sí,Urbano,Sí,No vigilado,Entre 50 y 100 plazas,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Emergencias (112).,714863,4229641,30,0º 32' 48'' W,38º 11' 21'' N,Club Náutico Santa Pola,http://www.cnauticosantapola.com/,"1,2 km.",Hospital General Universitario de Elche,"Cami Almassera, 11 (Elche)",966679000,14 km.,Arena,Urbana,No, ,-0.5466,38.1891,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1373
-0.536899999937933,38.1885999991333,1352,Comunitat Valenciana,Alicante/Alacant, ,3121,Santa Pola,http://www.santapola.es,1374,Varadero, , ,"De la zona este del litoral de Santa Pola, la  Playa Varadero y Santa Pola del Este son zonas urbanas en las que se dispone de gran cantidad de servicios, sobre todo en la temporada estival.",400 metros,30 metros,Poca,Alto,Urbana,Sí,Completo,Oscura,Aguas tranquilas,No,No,No, ,Sí,Dispone de pasarelas,Sí,Sí,Temporada estival,Sí,Banderas,A pie fácil / Coche,Sí,Sí,N-332,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,Es una playa generada a partir del dragado de fondos marinos.Se encuentra situada entre las Calas de Santiago Bernabeu y Santa Pola del Este. Establecimientos de comida en temporada de verano. Emergencias (112).,715714,4229609,30,0º 32' 13'' W,38º 11' 19'' N,Club Náutico Santa Pola,http://www.cnauticosantapola.com/,"1,5 km.",Hospital General Universitario de Elche,"Cami Almassera, 11 (Elche)",966679000,14 km.,Arena,Urbana,No, ,-0.5369,38.1886,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1374
-0.529100000191151,38.1899999994002,1353,Comunitat Valenciana,Alicante/Alacant, ,3121,Santa Pola,http://www.santapola.es,1375,Santa Pola del Este, , ,"De la zona este del litoral de Santa Pola, esta playa y la de Varadero son zonas urbanas donde se dispone de gran cantidad de servicios, sobre todo en la temporada estival.",1.270 metros,15 metros,Poca,Medio,Urbana,Sí,Completo,Oscura,Aguas tranquilas,No,No,No, ,Sí,Dispone de rampas,Sí,Sí,Temporada estival,Sí,Banderas,A pie fácil / Coche,Sí,Sí,N-332,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,No,No,"En Santa Pola del Este las dos primeras calas son playas de arena, el resto de la zona es de rocas. Establecimientos de comida en temporada de verano. Emergencias (112).",716393,4229782,30,0º 31' 45'' W,38º 11' 24'' N,Club Náutico Santa Pola,http://www.cnauticosantapola.com/,2 km.,Hospital General Universitario de Elche,"Cami Almassera, 11 (Elche)",966679000,15 km.,Arena / Roca / Grava,Urbana,No, ,-0.5291,38.19,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1375
-0.51030000043291,38.2239999987474,1354,Comunitat Valenciana,Alicante/Alacant, ,3121,Santa Pola,http://www.santapola.es,1376,Cala de la Ermita,Mare de Deu, ,"La Cala de la Ermita presenta unas características típicas de rocas y arena oscura, consecuencia de su exposición en el extremo del Cabo de Santa Pola.",270 metros,20 metros,Poca,Alto,Aislada,No, ,Oscura,Oleaje moderado,No,No,Sí,en la playa,Sí,Dispone de pasarelas,No,No, ,Sí, ,A pie fácil / Coche,Sí,No,N-332,Sí,Interurbano,Sí,No vigilado,Más de 100 plazas,No,No,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Existencia de una pinada en Dominio público y servidumbres. Establecimientos de comida en temporada de verano. Emergencias (112).,717939,4233600,30,"0º 30' 37,413'' W","38º 13' 26,469'' N",Club Náutico Santa Pola,http://www.cnauticosantapola.com/,4 km.,Hospital General Universitario de Elche,"Cami Almassera, 11 (Elche)",966679000,17 km.,Arena / Roca,Dunas,Sí, ,-0.5103,38.224,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1376
0.117599999844691,38.6781999987528,1355,Comunitat Valenciana,Alicante/Alacant, ,3128,Teulada,http://www.teuladamoraira.org,1377,El Andragó,L'Andragó, ,"Pequeña cala semiurbana carente de arena, donde hay zonas que sufren desprendimientos de rocas.",150 metros,10 metros,Poca,Alto,Semiurbana,No, , ,Aguas tranquilas,No,No,Sí,en la playa,Sí,Dispone de escaleras y rampas,No,No, ,Sí, ,A pie fácil,Sí,No,Ctra. Moraira - Calpe,Sí,Urbano,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,Sí,En esta playa hay peligro de desprendimientos. Existen servicios de restaurante. Emergencias (112).,771207,4285681,30,"00º 07' 03,398'' E","38º 40' 41,538'' N",Club Náutico Moraira,http://www.cnmoraira.com,"1,5 km.",Hospital de la Marina Alta,"Partida Plana Est, 4 (Denia)",965579700,30 km.,Bolos / Grava,Semiurbana,No, ,0.1176,38.6782,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1377
0.126500000131627,38.6852999990726,1356,Comunitat Valenciana,Alicante/Alacant, ,3128,Teulada,http://www.teuladamoraira.org,1378,Les Playetes,Les Platgetes, ,Esta pequeña playa ofrece unas aguas transparentes y arena fina de color oscuro mezclada con rocas.,170 metros,20 metros,Poca,Alto,Semiurbana,Sí,Completo,Oscura,Aguas tranquilas,No,No,Sí,en la playa,Sí,Dispone de escaleras y rampas,Sí,Sí,Temporada estival. Medios humanos y materiales,Sí,Banderas,A pie fácil / Coche,Sí,Sí,Ctra. Moraira - Calpe,Sí,Urbano,Sí,No vigilado,Entre 50 y 100 plazas,Sí,Sí,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,Sí,No,Esta playa ha sido regenerada en años anteriores. Existen servicios de restaurante fuera del dominio público. Emergencias (112).,771954,4286495,30,"00º 07' 35,551'' E","38º 41' 07,273'' N",Club Náutico Moraira,http://www.cnmoraira.com,1 km.,Hospital de la Marina Alta,"Partida Plana Est, 4 (Denia)",965579700,28 km.,Arena / Roca,Semiurbana,No, ,0.1265,38.6853,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1378
0.130400000005002,38.687199998876,1357,Comunitat Valenciana,Alicante/Alacant, ,3128,Teulada,http://www.teuladamoraira.org,1379,La Ampolla, , ,"La Ampolla es la playa más famosa de Teulada, situada junto al castillo, con arena fina y aguas transparentes.",250 metros,30 metros,Poca,Alto,Urbana,Sí,Parcial,Blanca / Dorada,Aguas tranquilas,No,No,Sí,en la playa,Sí,Dispone de pasarelas y rampas,Sí,Sí,Temporada estival,Sí,Banderas,A pie fácil / Coche,Sí,Sí,Ctra. Moraira - Calpe,Sí,Urbano,Sí,No vigilado,Entre 150 y 200 plazas,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,"Galardonada en 2014 con la ""Q"" de Calidad Turística. En esta playa hay servicios de restaurante fuera del dominio público. Dispone de instalaciones adaptadas (silla anfibia, etc.). Emergencias (112).",772286,4286718,30,"00º 07' 49,628'' E","38º 41' 14,096'' N",Club Náutico Moraira,http://www.cnmoraira.com,"0,2 km.",Hospital de la Marina Alta,"Partida Plana Est, 4 (Denia)",965579700,26 km.,Arena,Urbana,No, ,0.1304,38.6872,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1379
0.146099999956021,38.6874999988091,1358,Comunitat Valenciana,Alicante/Alacant, ,3128,Teulada,http://www.teuladamoraira.org,1380,El Portet,El Portet de Moraira, ,"Playa cosmopolita, con un alto grado de ocupación y acceso para discapacitados.",280 metros,10 metros,Poca,Alto,Urbana,Sí,Completo,Clara,Aguas tranquilas,Sí,No,No, ,Sí,Dispone de escaleras y rampas,Sí,Sí,Temporada estival,Sí,Banderas,A pie fácil / Coche,Sí,Sí,Ctra. Portet - Moraira,No, ,Sí,No vigilado,Entre 50 y 100 plazas,Sí,Sí,No,No,Sí,Sí,No,No,Sí,No,Sí,Sí,No,No,No,Sí,No,En esta playa hay servicios de restaurante fuera del dominio público. Desde esta playa se inician sencillas rutas de senderismo: ruta a la torre vigía del Cap d'Or y a su micro-reserva de flora  y la ruta de los miradores del litoral. Emergencias (112),773651,4286798,30,"00º 08' 46,320'' E","38º 41' 15,071'' N",Club Náutico Moraira,http://www.cnmoraira.com,1 km.,Hospital de la Marina Alta,"Partida Plana Est, 4 (Denia)",965579700,28 km.,Arena,Urbana,No, ,0.1461,38.6875,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1380
-0.705199999933385,37.9457999991121,1359,Comunitat Valenciana,Alicante/Alacant, ,3133,Torrevieja,http://www.torrevieja.es,1381,Cala de las Piteras, , ,"En la zona sur, en el límite del término de Orihuela, en una zona semiurbana, se encuentra esta cala rodeada de rocas y con la vegetación típica del Mediterráneo, apta para la pesca.",100 metros,15 metros,Poca,Medio,Semiurbana,Sí,Completo,Dorada,Aguas tranquilas,No,No,Sí,detrás de la playa,Sí,Dispone de rampas,Sí,Sí,Medios humanos y materiales,Sí,Banderas,A pie fácil,Sí,Sí,N-332,Sí,"Urbano, Línea E",Sí,No vigilado,Menos de 50 plazas,Sí,Sí,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,"Galardonada en 2014 con la ""Q"" de Calidad Turística. Esta cala también es conocida con el nombre de Rocío del Mar por su cercanía a la urbanización del mismo nombre. Cuenta con senderos que rodean la cala y la zona de rocas, y que la comunican con o",701639,4202285,30,0º 42' 19'' W,37º 56' 45'' N,Marina Internacional, ,5 km.,Hospital de Torrevieja Dr. Manuel García Gea,Carretera CV95 Torrevieja-San Miguel,965721200,"3,5 km.",Arena / Roca,Urbana,No, ,-0.7052,37.9458,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1381
-0.704700000341167,37.9517999994079,1360,Comunitat Valenciana,Alicante/Alacant, ,3133,Torrevieja,http://www.torrevieja.es,1382,Cala Ferris, , ,"Lo más característico de esta cala es su tranquilidad, sus aguas limpias y cristalinas, y su entorno rodeado de dunas con abundante vegetación y palmeras.",200 metros,20 metros,Poca,Medio,Aislada,No, ,Dorada,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil / Coche,No,No,N-332,Sí,"Urbano, Línea E",Sí,No vigilado,Menos de 50 plazas,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,"Se encuentra ubicada al sur del término, a un kilómetro de la urbanización más cercana. Emergencias (112).",701666,4202952,30,"00º 42' 17,043'' W","37º 57' 06,771'' N",Marina Internacional, ,4 km.,Hospital de Torrevieja Dr. Manuel García Gea,Carretera CV95 Torrevieja-San Miguel,965721200,4 km.,Arena,Dunas,No, ,-0.7047,37.9518,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1382
